in:Index,img:Output1,img:Output2,img:Output3,out:WWR_Skylight,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Frame_BL,out:Frame_BR,out:Frame_TR,out:Frame_TL,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF
1347,Index_1347_Parallel.png,Index_1347_Back.png,Index_1347_Front.png,30,2,4,1,3.3,0.6,10,0.6,4.5,2,0.3,1.4,-180,0.1,1,0.3,0.1,13477.644,0,85.7,0.966,0.735,68.271,36.651
1348,Index_1348_Parallel.png,Index_1348_Back.png,Index_1348_Front.png,30,1.3,6.2,1,0.7,1,10,0.6,4.5,2,1.1,0.6,-180,0.5,0.2,0.1,0.1,13494.139,1,85.802,0.994,0.694,66.074,38.647
1349,Index_1349_Parallel.png,Index_1349_Back.png,Index_1349_Front.png,30,1.3,6.2,1,0.2,1.5,10,0.8,3.4,2,1.6,1.2,-180,0.1,0.7,0.1,0.1,13522.002,0,85.871,0.997,0.694,65.863,39.097
1350,Index_1350_Parallel.png,Index_1350_Back.png,Index_1350_Front.png,30,2,4,0.9,2.4,1.5,10,0.8,3.4,2,1.6,1.2,-180,0.5,0.7,0.2,0.1,13529.634,0,85.768,0.994,0.707,67.399,37.501
1351,Index_1351_Parallel.png,Index_1351_Back.png,Index_1351_Front.png,30,1.2,6.8,0.8,0.4,0.7,15,1.2,3.4,0.9,2,0.8,-180,0.4,0.1,0.3,0.3,13536.268,0,85.391,1,0.775,67.868,34.812
1352,Index_1352_Parallel.png,Index_1352_Back.png,Index_1352_Front.png,30,2,4,1,1.6,2.3,10,0.8,3.4,2,2.4,0.4,-180,0.5,0.1,0.6,0.1,13544.353,0,85.425,0.985,0.744,69.506,34.651
1353,Index_1353_Parallel.png,Index_1353_Back.png,Index_1353_Front.png,30,1.9,4.3,0.8,1.1,2.5,10,0.8,3.4,2,1.9,0.9,-180,0.8,0.4,0.1,0.2,13549.812,1,85.802,0.994,0.71,66.883,37.969
1354,Index_1354_Parallel.png,Index_1354_Back.png,Index_1354_Front.png,30,1.8,4.5,1,0.9,2.5,10,0.8,3.4,2,0.1,2.7,-180,0.3,0.3,0.1,0.2,13573.651,1,85.871,1,0.691,67.245,38.24
1355,Index_1355_Parallel.png,Index_1355_Back.png,Index_1355_Front.png,30,2,4,0.9,3.2,0.7,10,0.8,3.4,2,0.2,2.6,-180,0.1,1.3,0.1,0.1,13576.54,1,85.905,0.966,0.716,67.111,38.688
1356,Index_1356_Parallel.png,Index_1356_Back.png,Index_1356_Front.png,30,1.2,6.8,1,0.8,0.3,10,0.8,3.4,2,1,1.8,-180,1,0.1,0.1,0.1,13583.383,1,85.871,0.994,0.704,65.032,39.73
1357,Index_1357_Parallel.png,Index_1357_Back.png,Index_1357_Front.png,30,2,4,1,3.3,0.6,10,0.6,4.5,2,1.6,0.1,-180,0.1,0.1,0.5,0.1,13604.75,0,85.665,0.969,0.744,69.662,35.749
1358,Index_1358_Parallel.png,Index_1358_Back.png,Index_1358_Front.png,30,2,4,0.9,0,3.9,10,0.8,3.4,2,1.6,1.2,-180,1.2,0.2,0.1,0.1,13688.359,1,85.871,0.975,0.716,67.149,38.561
1359,Index_1359_Parallel.png,Index_1359_Back.png,Index_1359_Front.png,30,2,4,1,2.3,1.6,10,0.8,3.4,2,1.9,0.9,-180,0.2,0.4,0.5,0.1,13696.433,0,85.528,0.988,0.725,69.225,35.605
1360,Index_1360_Parallel.png,Index_1360_Back.png,Index_1360_Front.png,30,1.5,5.4,0.9,1.6,0.9,10,0.8,3.4,2,0.4,2.4,-180,0.7,0.1,0.1,0.1,13704.077,0,85.974,0.988,0.716,66.26,39.451
1361,Index_1361_Parallel.png,Index_1361_Back.png,Index_1361_Front.png,30,2,4,0.9,0.1,3.8,10,0.8,3.4,2,1.8,1,-180,0.5,0.2,0.3,0.2,13709.836,0,85.597,0.957,0.744,68.876,36.314
1362,Index_1362_Parallel.png,Index_1362_Back.png,Index_1362_Front.png,30,1.6,5.1,0.8,1.9,0.9,10,0.8,3.4,2,1.7,1.1,-180,0.1,0.1,0.1,0.5,13714.008,0,85.597,0.978,0.765,69.282,35.467
1363,Index_1363_Parallel.png,Index_1363_Back.png,Index_1363_Front.png,30,1.4,5.8,0.8,0.9,1.2,15,1.2,3.4,0.9,0.1,2.7,-180,0.1,0.1,0.1,0.4,13773.887,0,85.871,1,0.765,67.366,37.442
1364,Index_1364_Parallel.png,Index_1364_Back.png,Index_1364_Front.png,30,2,4,0.8,0,3.9,10,0.8,3.4,2,1.5,1.3,-180,1.4,0.1,0.1,0.1,13775.225,1,85.837,0.978,0.731,67.265,38.214
1365,Index_1365_Parallel.png,Index_1365_Back.png,Index_1365_Front.png,30,1.2,6.8,1,0.1,1,10,0.6,4.5,2,0,1.7,-180,0.1,0.2,0.1,0.1,13782.148,2,86.043,0.991,0.701,66.403,40.009
1366,Index_1366_Parallel.png,Index_1366_Back.png,Index_1366_Front.png,30,2,4,1,3.6,0.3,10,0.8,3.4,2,0.9,1.9,-180,0.3,1.5,0.1,0.1,13785.656,0,85.802,0.972,0.728,67.18,38.291
1367,Index_1367_Parallel.png,Index_1367_Back.png,Index_1367_Front.png,30,2,4,0.8,1.4,2.5,10,0.8,3.4,2,1.4,1.4,-180,0.1,1,0.1,0.1,13798.347,0,85.871,1,0.698,67.139,38.63
1368,Index_1368_Parallel.png,Index_1368_Back.png,Index_1368_Front.png,30,2,4,1,0.6,3.3,10,0.8,3.4,2,0.6,2.2,-180,1.2,0.1,0.1,0.1,13807.031,0,85.802,1,0.688,66.757,38.75
1369,Index_1369_Parallel.png,Index_1369_Back.png,Index_1369_Front.png,30,1.5,5.4,0.8,0.9,1.6,10,0.8,3.4,2,0.7,2.1,-180,0.5,0.1,0.2,0.1,13811.81,0,85.871,0.988,0.735,67.324,38.184
1370,Index_1370_Parallel.png,Index_1370_Back.png,Index_1370_Front.png,30,1.5,5.4,1,2.2,0.3,10,0.7,3.9,2,1.8,0.5,-180,0.5,0.1,0.1,0.1,13831.423,0,85.974,0.994,0.716,66.871,39.154
1371,Index_1371_Parallel.png,Index_1371_Back.png,Index_1371_Front.png,30,1.2,6.8,1,0.2,0.9,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.1,0.3,13833.157,0,85.7,0.975,0.728,67.899,37.437
1372,Index_1372_Parallel.png,Index_1372_Back.png,Index_1372_Front.png,30,2,4,1,0,3.9,10,0.8,3.4,2,0,2.8,-180,1.2,0.2,0.1,0.1,13835.209,1,85.802,0.988,0.698,67.099,38.637
1373,Index_1373_Parallel.png,Index_1373_Back.png,Index_1373_Front.png,30,1.6,5.1,0.8,2.8,0,10,0.8,3.4,2,0.8,2,-180,0.5,0.4,0.3,0.1,13842.615,0,85.7,0.954,0.765,67.992,37.228
1374,Index_1374_Parallel.png,Index_1374_Back.png,Index_1374_Front.png,30,2,4,1,0,3.9,10,0.8,3.4,2,0,2.8,-180,1.5,0.1,0.1,0.1,13844.682,1,85.802,0.991,0.704,67.061,38.533
1375,Index_1375_Parallel.png,Index_1375_Back.png,Index_1375_Front.png,30,2,4,0.9,1.4,2.5,10,0.8,3.4,2,0.2,2.6,-180,0.8,0.1,0.1,0.1,13849.689,1,85.871,1,0.685,66.931,39.059
1376,Index_1376_Parallel.png,Index_1376_Back.png,Index_1376_Front.png,30,1.2,6.8,1,0.1,1,10,0.8,3.4,2,0.7,2.1,-180,0.3,0.1,0.1,0.3,13853.303,0,85.562,0.981,0.722,67.476,37.179
1377,Index_1377_Parallel.png,Index_1377_Back.png,Index_1377_Front.png,30,2,4,0.8,3.5,0.4,10,0.6,4.5,2,0.9,0.8,-180,0.1,0.5,0.1,0.3,13857.14,0,85.768,0.966,0.765,68.926,36.753
1378,Index_1378_Parallel.png,Index_1378_Back.png,Index_1378_Front.png,30,1.3,6.2,1,0.2,1.5,10,0.8,3.4,2,1.8,1,-180,0.1,0.2,0.1,0.2,13862.461,1,85.837,0.981,0.713,67.372,38.525
1379,Index_1379_Parallel.png,Index_1379_Back.png,Index_1379_Front.png,30,1.2,6.8,0.9,0,1.1,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.1,0.1,13871.239,2,86.077,0.988,0.719,66.71,39.88
1380,Index_1380_Parallel.png,Index_1380_Back.png,Index_1380_Front.png,30,1.2,6.8,0.9,0.4,0.7,10,0.8,3.4,2,2.3,0.5,-180,0.1,0.1,0.1,0.1,13879.444,2,86.077,0.988,0.722,66.736,39.828
1381,Index_1381_Parallel.png,Index_1381_Back.png,Index_1381_Front.png,30,2,4,1,1.1,2.8,10,0.7,3.9,2,0.7,1.6,-180,0.2,0.1,0.1,0.1,13882.079,0,85.974,1,0.682,67.397,39.309
1382,Index_1382_Parallel.png,Index_1382_Back.png,Index_1382_Front.png,30,2,4,0.8,0.3,3.6,10,0.8,3.4,2,1.2,1.6,-180,0.6,0.4,0.1,0.1,13884.226,1,85.905,0.988,0.722,67.447,38.564
1383,Index_1383_Parallel.png,Index_1383_Back.png,Index_1383_Front.png,30,2,4,1,3,0.9,10,0.8,3.4,2,1.9,0.9,-180,0.1,1.5,0.1,0.1,13897.974,0,85.837,0.997,0.707,67.025,38.654
1384,Index_1384_Parallel.png,Index_1384_Back.png,Index_1384_Front.png,30,1.5,5.4,0.9,0.9,1.6,10,0.8,3.4,2,1.1,1.7,-180,0.2,0.1,0.1,0.1,13906.394,1,86.008,0.997,0.701,66.886,39.627
1385,Index_1385_Parallel.png,Index_1385_Back.png,Index_1385_Front.png,30,2,4,0.9,0.6,3.3,10,0.8,3.4,2,0.3,2.5,-180,1.1,0.2,0.1,0.1,13907.523,0,85.871,0.997,0.707,66.914,38.895
1386,Index_1386_Parallel.png,Index_1386_Back.png,Index_1386_Front.png,30,2,4,1,1.8,2.1,10,0.6,4.5,2,0,1.7,-180,0.2,0.2,0.2,0.1,13919.507,0,85.871,0.997,0.685,67.768,38.673
1387,Index_1387_Parallel.png,Index_1387_Back.png,Index_1387_Front.png,30,2,4,1,3.4,0.5,10,0.6,4.5,2,0,1.7,-180,0.1,0.4,0.2,0.1,13943.472,0,85.905,0.966,0.725,68.202,38.499
1388,Index_1388_Parallel.png,Index_1388_Back.png,Index_1388_Front.png,30,2,4,1,0.5,3.4,10,0.8,3.4,2,1.6,1.2,-180,0.2,0.7,0.1,0.1,13955.004,2,85.871,0.988,0.694,67.217,39.127
1389,Index_1389_Parallel.png,Index_1389_Back.png,Index_1389_Front.png,30,1.5,5.4,0.9,1,1.5,10,0.8,3.4,2,2,0.8,-180,0.1,0.1,0.1,0.1,13982.376,1,86.077,0.994,0.716,67.098,39.754
1390,Index_1390_Parallel.png,Index_1390_Back.png,Index_1390_Front.png,30,2,4,1,3.8,0.1,10,0.6,4.5,2,0.2,1.5,-180,0.1,0.7,0.2,0.1,13993.701,0,85.837,0.954,0.75,68.321,38.069
1391,Index_1391_Parallel.png,Index_1391_Back.png,Index_1391_Front.png,30,1.4,5.8,1,0.2,1.9,10,0.8,3.4,2,2.1,0.7,-180,0.2,0.1,0.1,0.1,14004.231,0,85.974,0.997,0.704,66.668,39.761
1392,Index_1392_Parallel.png,Index_1392_Back.png,Index_1392_Front.png,30,2,4,0.9,0.5,3.4,10,0.8,3.4,2,2.7,0.1,-180,0.9,0.1,0.1,0.1,14005.482,0,85.837,0.978,0.704,67.179,39.114
1393,Index_1393_Parallel.png,Index_1393_Back.png,Index_1393_Front.png,30,2,4,0.8,1.1,2.8,10,0.8,3.4,2,0.9,1.9,-180,0.7,0.1,0.1,0.1,14016.179,1,85.94,0.994,0.707,67.342,39.162
1394,Index_1394_Parallel.png,Index_1394_Back.png,Index_1394_Front.png,30,1.5,5.4,0.8,2.1,0.4,10,0.8,3.4,2,2,0.8,-180,0.1,0.1,0.1,0.3,14018.229,0,85.768,0.963,0.762,68.66,37.282
1395,Index_1395_Parallel.png,Index_1395_Back.png,Index_1395_Front.png,30,2,4,0.9,1.2,2.7,10,0.6,4.5,2,1.1,0.6,-180,0.3,0.1,0.2,0.1,14023.678,0,85.837,1,0.701,67.905,38.336
1396,Index_1396_Parallel.png,Index_1396_Back.png,Index_1396_Front.png,30,2,4,0.9,2.1,1.8,10,0.8,3.4,2,2.4,0.4,-180,0.9,0.1,0.1,0.1,14027.978,0,85.871,1,0.691,66.955,39.277
1397,Index_1397_Parallel.png,Index_1397_Back.png,Index_1397_Front.png,30,1.3,6.2,0.8,0.5,1.2,10,0.7,3.9,2,0.9,1.4,-180,0.3,0.2,0.2,0.1,14029.099,0,85.768,0.985,0.744,67.412,37.996
1398,Index_1398_Parallel.png,Index_1398_Back.png,Index_1398_Front.png,30,1.7,4.8,0.9,1.3,1.8,10,0.8,3.4,2,2.6,0.2,-180,0.1,0.1,0.1,0.1,14039.902,1,86.111,0.997,0.694,67.112,40.309
1399,Index_1399_Parallel.png,Index_1399_Back.png,Index_1399_Front.png,30,2,4,1,0,3.9,10,0.6,4.5,2,1.7,0,-180,0.3,0.2,0.1,0.1,14052.602,1,85.94,0.972,0.713,67.657,39.298
1400,Index_1400_Parallel.png,Index_1400_Back.png,Index_1400_Front.png,30,1.9,4.3,0.8,1.1,2.5,10,0.8,3.4,2,1.7,1.1,-180,0.1,0.1,0.3,0.1,14058.384,0,85.871,0.988,0.725,68.338,38.101
1401,Index_1401_Parallel.png,Index_1401_Back.png,Index_1401_Front.png,30,1.8,4.5,1,0.1,3.3,10,0.8,3.4,2,0.3,2.5,-180,0.1,0.1,0.3,0.1,14061.043,0,85.871,0.988,0.728,68.437,37.998
1402,Index_1402_Parallel.png,Index_1402_Back.png,Index_1402_Front.png,30,2,4,0.9,3,0.9,10,0.8,3.4,2,0.6,2.2,-180,0.7,0.1,0.1,0.1,14061.602,0,85.905,0.969,0.725,67.228,39.316
1403,Index_1403_Parallel.png,Index_1403_Back.png,Index_1403_Front.png,30,1.8,4.5,1,0.5,2.9,10,0.8,3.4,2,0.9,1.9,-180,0.4,0.1,0.1,0.1,14066.327,1,85.94,0.997,0.691,66.969,39.705
1404,Index_1404_Parallel.png,Index_1404_Back.png,Index_1404_Front.png,30,2,4,0.8,0.3,3.6,10,0.8,3.4,2,1.1,1.7,-180,0.7,0.1,0.1,0.1,14079.16,1,85.94,0.985,0.725,67.632,38.957
1405,Index_1405_Parallel.png,Index_1405_Back.png,Index_1405_Front.png,30,2,4,1,0.8,3.1,10,0.8,3.4,2,2.1,0.7,-180,0.5,0.3,0.1,0.1,14080.813,0,85.802,0.997,0.682,67.009,39.231
1406,Index_1406_Parallel.png,Index_1406_Back.png,Index_1406_Front.png,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0.2,2.6,-180,0.4,0.2,0.1,0.1,14092.066,1,85.871,0.978,0.735,66.414,39.482
1407,Index_1407_Parallel.png,Index_1407_Back.png,Index_1407_Front.png,30,2,4,0.9,1.6,2.3,10,0.8,3.4,2,2.6,0.2,-180,0.1,0.1,0.4,0.1,14092.172,0,85.734,0.988,0.725,69.034,37.161
1408,Index_1408_Parallel.png,Index_1408_Back.png,Index_1408_Front.png,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.2,0.1,14092.367,1,85.871,0.969,0.75,67.647,38.564
1409,Index_1409_Parallel.png,Index_1409_Back.png,Index_1409_Front.png,30,1.4,5.8,1,1.7,0.4,10,0.8,3.4,2,0.1,2.7,-180,0.1,0.1,0.1,0.1,14100.465,1,86.043,0.988,0.725,66.901,39.922
1410,Index_1410_Parallel.png,Index_1410_Back.png,Index_1410_Front.png,30,2,4,0.9,0.2,3.7,10,0.6,4.5,2,1.4,0.3,-180,0.3,0.2,0.1,0.1,14102.31,1,85.94,0.978,0.713,67.677,39.267
1411,Index_1411_Parallel.png,Index_1411_Back.png,Index_1411_Front.png,30,1.2,6.8,1,0.4,0.7,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.1,0.1,14107.277,1,86.008,0.981,0.704,66.564,40.473
1412,Index_1412_Parallel.png,Index_1412_Back.png,Index_1412_Front.png,30,1.7,4.8,1,1.6,1.5,10,0.8,3.4,2,0.8,2,-180,0.2,0.1,0.1,0.1,14111.078,1,86.008,0.997,0.685,66.799,40.33
1413,Index_1413_Parallel.png,Index_1413_Back.png,Index_1413_Front.png,30,1.5,5.4,0.8,1.5,1,10,0.8,3.4,2,2.8,0,-180,0.4,0.1,0.1,0.3,14114.248,0,85.597,0.981,0.747,68.175,36.977
1414,Index_1414_Parallel.png,Index_1414_Back.png,Index_1414_Front.png,30,2,4,1,2.7,1.2,10,0.8,3.4,2,0.3,2.5,-180,0.1,0.6,0.1,0.1,14127.804,1,85.905,0.981,0.698,67.203,39.672
1415,Index_1415_Parallel.png,Index_1415_Back.png,Index_1415_Front.png,30,1.4,5.8,1,1.4,0.7,10,0.8,3.4,2,1.4,1.4,-180,0.1,0.1,0.1,0.2,14156.185,0,85.905,0.988,0.728,67.558,38.891
1416,Index_1416_Parallel.png,Index_1416_Back.png,Index_1416_Front.png,30,2,4,1,3.4,0.5,10,0.8,3.4,2,1.9,0.9,-180,1.1,0.1,0.1,0.1,14173.366,0,85.802,0.978,0.716,67.247,39.03
1417,Index_1417_Parallel.png,Index_1417_Back.png,Index_1417_Front.png,30,2,4,1,0.3,3.6,10,0.8,3.4,2,0,2.8,-180,0.7,0.1,0.1,0.1,14174.018,1,85.871,0.991,0.694,67.372,39.371
1418,Index_1418_Parallel.png,Index_1418_Back.png,Index_1418_Front.png,30,1.5,5.4,0.8,1.3,1.2,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.2,0.1,14179.319,0,85.905,0.981,0.735,67.892,38.722
1419,Index_1419_Parallel.png,Index_1419_Back.png,Index_1419_Front.png,30,2,4,1,0.7,3.2,10,0.8,3.4,2,2.4,0.4,-180,0.1,0.3,0.1,0.1,14182.788,1,85.974,0.988,0.688,67.434,39.969
1420,Index_1420_Parallel.png,Index_1420_Back.png,Index_1420_Front.png,30,1.5,5.4,0.8,2.5,0,10,0.8,3.4,2,2,0.8,-180,0.4,0.4,0.1,0.1,14188.608,0,85.974,0.981,0.759,67.385,39.016
1421,Index_1421_Parallel.png,Index_1421_Back.png,Index_1421_Front.png,30,1.2,6.8,1,0.3,0.8,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.1,0.2,14192.785,0,85.837,0.981,0.722,67.209,39.097
1422,Index_1422_Parallel.png,Index_1422_Back.png,Index_1422_Front.png,30,2,4,1,0.1,3.8,10,0.6,4.5,2,1.7,0,-180,0.1,0.1,0.1,0.1,14203.351,2,86.043,0.981,0.707,67.911,39.811
1423,Index_1423_Parallel.png,Index_1423_Back.png,Index_1423_Front.png,30,1.7,4.8,1,0,3.1,10,0.8,3.4,2,1.9,0.9,-180,0.1,0.1,0.1,0.1,14211.189,1,86.043,0.978,0.704,67.158,40.465
1424,Index_1424_Parallel.png,Index_1424_Back.png,Index_1424_Front.png,30,1.2,6.8,0.8,0.2,0.9,10,0.8,3.4,2,1.8,1,-180,0.1,0.1,0.1,0.1,14214.569,1,86.008,0.963,0.744,67.064,40.013
1425,Index_1425_Parallel.png,Index_1425_Back.png,Index_1425_Front.png,30,1.2,6.8,1,0.8,0.3,10,0.8,3.4,2,1.1,1.7,-180,0.1,0.1,0.1,0.1,14222.288,1,86.008,0.981,0.716,66.69,40.4
1426,Index_1426_Parallel.png,Index_1426_Back.png,Index_1426_Front.png,30,2,4,1,0.8,3.1,10,0.8,3.4,2,1.5,1.3,-180,0.4,0.2,0.1,0.1,14222.331,1,85.871,0.997,0.688,67.207,39.564
1427,Index_1427_Parallel.png,Index_1427_Back.png,Index_1427_Front.png,30,1.2,6.8,0.8,0.3,0.8,10,0.8,3.4,2,2.7,0.1,-180,0.1,0.1,0.1,0.1,14228.178,1,86.008,0.966,0.747,67.159,39.866
1428,Index_1428_Parallel.png,Index_1428_Back.png,Index_1428_Front.png,30,2,4,1,0,3.9,10,0.7,3.9,2,0,2.3,-180,0.3,0.1,0.2,0.1,14239.897,0,85.837,0.988,0.725,68.33,38.282
1429,Index_1429_Parallel.png,Index_1429_Back.png,Index_1429_Front.png,30,1.2,6.8,0.8,0.7,0.4,10,0.8,3.4,2,0,2.8,-180,0.1,0.1,0.1,0.1,14250.305,1,86.008,0.969,0.747,67.119,39.88
1430,Index_1430_Parallel.png,Index_1430_Back.png,Index_1430_Front.png,30,2,4,1,0.7,3.2,10,0.8,3.4,2,2.6,0.2,-180,0.1,0.1,0.1,0.1,14268.86,2,86.008,0.985,0.691,67.649,40.145
1431,Index_1431_Parallel.png,Index_1431_Back.png,Index_1431_Front.png,30,2,4,0.8,1.5,2.4,10,0.8,3.4,2,0.1,2.7,-180,0.1,0.3,0.1,0.1,14274.035,1,85.974,0.994,0.704,67.664,39.621
1432,Index_1432_Parallel.png,Index_1432_Back.png,Index_1432_Front.png,30,1.2,6.8,0.8,0.8,0.3,10,0.8,3.4,2,1.7,1.1,-180,0.1,0.1,0.1,0.1,14284.756,1,86.008,0.963,0.756,67.276,39.802
1433,Index_1433_Parallel.png,Index_1433_Back.png,Index_1433_Front.png,30,1.6,5.1,1,1.4,1.4,10,0.8,3.4,2,1.3,1.5,-180,0.1,0.1,0.1,0.1,14294.029,0,86.043,1,0.701,66.898,40.466
1434,Index_1434_Parallel.png,Index_1434_Back.png,Index_1434_Front.png,30,2,4,1,1,2.9,10,0.8,3.4,2,0.1,2.7,-180,0.4,0.1,0.1,0.1,14294.899,0,85.871,1,0.673,67.345,39.796
1435,Index_1435_Parallel.png,Index_1435_Back.png,Index_1435_Front.png,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0.7,2.1,-180,0.2,0.1,0.1,0.1,14304.584,0,85.94,0.972,0.747,66.957,39.725
1436,Index_1436_Parallel.png,Index_1436_Back.png,Index_1436_Front.png,30,2,4,0.9,1.6,2.3,10,0.8,3.4,2,2.8,0,-180,0.5,0.1,0.2,0.1,14317.011,0,85.802,0.994,0.713,67.771,38.715
1437,Index_1437_Parallel.png,Index_1437_Back.png,Index_1437_Front.png,30,1.9,4.3,0.8,0.4,3.2,10,0.8,3.4,2,1.1,1.7,-180,0.1,0.1,0.1,0.1,14319.427,1,86.077,0.988,0.713,67.525,40.25
1438,Index_1438_Parallel.png,Index_1438_Back.png,Index_1438_Front.png,30,1.2,6.8,0.8,0.4,0.7,10,0.8,3.4,2,1.6,1.2,-180,0.1,0.1,0.1,0.1,14329.587,0,86.008,0.981,0.75,67.056,39.8
1439,Index_1439_Parallel.png,Index_1439_Back.png,Index_1439_Front.png,30,1.7,4.8,1,0.7,2.4,10,0.8,3.4,2,0.8,2,-180,0.1,0.1,0.1,0.2,14332.955,0,85.905,0.997,0.707,67.505,39.421
1440,Index_1440_Parallel.png,Index_1440_Back.png,Index_1440_Front.png,30,2,4,1,2.8,1.1,10,0.6,4.5,2,1.3,0.4,-180,0.1,0.1,0.1,0.1,14335.529,1,86.043,0.994,0.707,67.779,39.927
1441,Index_1441_Parallel.png,Index_1441_Back.png,Index_1441_Front.png,30,1.5,5.4,1,1.1,1.4,10,0.8,3.4,2,0.8,2,-180,0.2,0.1,0.1,0.1,14339.323,0,85.974,0.997,0.694,66.82,40.437
1442,Index_1442_Parallel.png,Index_1442_Back.png,Index_1442_Front.png,30,1.2,6.8,1,0.9,0.2,10,0.8,3.4,2,0.7,2.1,-180,0.1,0.1,0.1,0.1,14340.738,0,86.008,0.988,0.719,66.757,40.414
1443,Index_1443_Parallel.png,Index_1443_Back.png,Index_1443_Front.png,30,2,4,0.9,1.2,2.7,10,0.8,3.4,2,1.1,1.7,-180,0.1,0.1,0.1,0.1,14359.09,2,86.008,0.994,0.698,67.582,40.094
1444,Index_1444_Parallel.png,Index_1444_Back.png,Index_1444_Front.png,30,2,4,1,0.8,3.1,10,0.8,3.4,2,1.2,1.6,-180,0.1,0.1,0.1,0.1,14359.215,2,86.008,0.997,0.685,67.546,40.265
1445,Index_1445_Parallel.png,Index_1445_Back.png,Index_1445_Front.png,30,1.3,6.2,0.8,0.6,1.1,10,0.8,3.4,2,1.8,1,-180,0.2,0.2,0.2,0.1,14363.552,0,85.837,0.975,0.747,67.587,38.88
1446,Index_1446_Parallel.png,Index_1446_Back.png,Index_1446_Front.png,30,1.7,4.8,0.8,0.5,2.6,10,0.8,3.4,2,0.4,2.4,-180,0.3,0.1,0.3,0.1,14375.559,0,85.734,0.991,0.741,68.242,37.864
1447,Index_1447_Parallel.png,Index_1447_Back.png,Index_1447_Front.png,30,1.2,6.8,0.8,0.2,0.9,10,0.8,3.4,2,2.3,0.5,-180,0.4,0.1,0.1,0.1,14382.808,0,85.802,0.978,0.738,66.577,39.546
1448,Index_1448_Parallel.png,Index_1448_Back.png,Index_1448_Front.png,30,2,4,1,3.4,0.5,10,0.8,3.4,2,1.5,1.3,-180,0.1,0.4,0.1,0.1,14384.492,0,85.974,0.975,0.722,67.853,39.732
1449,Index_1449_Parallel.png,Index_1449_Back.png,Index_1449_Front.png,30,2,4,0.8,3.9,0,10,0.8,3.4,2,0.3,2.5,-180,0.1,0.1,0.1,0.1,14390.269,0,86.077,0.923,0.769,68.557,39.987
1450,Index_1450_Parallel.png,Index_1450_Back.png,Index_1450_Front.png,30,2,4,1,1.8,2.1,10,0.8,3.4,2,1.7,1.1,-180,0.1,0.1,0.1,0.1,14393.514,0,86.008,1,0.685,67.556,40.267
1451,Index_1451_Parallel.png,Index_1451_Back.png,Index_1451_Front.png,30,2,4,0.9,2.9,1,10,0.8,3.4,2,2.5,0.3,-180,0.1,0.4,0.1,0.1,14395.245,0,86.008,0.991,0.725,67.821,39.607
1452,Index_1452_Parallel.png,Index_1452_Back.png,Index_1452_Front.png,30,2,4,1,2.6,1.3,10,0.8,3.4,2,1.3,1.5,-180,0.4,0.2,0.1,0.1,14397.455,0,85.871,0.997,0.691,67.317,39.761
1453,Index_1453_Parallel.png,Index_1453_Back.png,Index_1453_Front.png,30,1.7,4.8,0.9,0.1,3,10,0.8,3.4,2,0.8,2,-180,0.4,0.1,0.1,0.1,14398.481,0,85.905,0.994,0.701,67.024,40.033
1454,Index_1454_Parallel.png,Index_1454_Back.png,Index_1454_Front.png,30,1.2,6.8,1,1.1,0,10,0.8,3.4,2,1.6,1.2,-180,0.1,0.1,0.1,0.1,14403.712,0,86.008,0.978,0.731,66.901,40.399
1455,Index_1455_Parallel.png,Index_1455_Back.png,Index_1455_Front.png,30,2,4,0.8,0,3.9,10,0.8,3.4,2,0.1,2.7,-180,0.6,0.1,0.1,0.1,14407.428,0,85.94,0.985,0.735,68.011,39.155
1456,Index_1456_Parallel.png,Index_1456_Back.png,Index_1456_Front.png,30,2,4,1,1.5,2.4,10,0.8,3.4,2,1.4,1.4,-180,0.1,0.1,0.1,0.1,14409.779,0,86.008,1,0.679,67.463,40.465
1457,Index_1457_Parallel.png,Index_1457_Back.png,Index_1457_Front.png,30,2,4,1,1,2.9,10,0.8,3.4,2,0.6,2.2,-180,0.1,0.1,0.1,0.1,14411.285,1,86.008,0.997,0.691,67.513,40.285
1458,Index_1458_Parallel.png,Index_1458_Back.png,Index_1458_Front.png,30,1.3,6.2,0.8,1.3,0.4,10,0.8,3.4,2,2.2,0.6,-180,0.1,0.4,0.1,0.1,14434.163,0,86.008,0.978,0.753,67.191,39.906
1459,Index_1459_Parallel.png,Index_1459_Back.png,Index_1459_Front.png,30,2,4,0.9,0.2,3.7,10,0.8,3.4,2,0.5,2.3,-180,0.5,0.1,0.2,0.1,14434.301,0,85.837,0.988,0.731,68.124,38.666
